Date,RegionName,InventorySeasonallyAdjusted_AllHomes,InventoryRaw_AllHomes,MedianListingPricePerSqft_1Bedroom,MedianListingPricePerSqft_2Bedroom,MedianListingPricePerSqft_3Bedroom,MedianListingPricePerSqft_4Bedroom,MedianListingPricePerSqft_5BedroomOrMore,MedianListingPricePerSqft_AllHomes,MedianListingPricePerSqft_CondoCoop,MedianListingPricePerSqft_DuplexTriplex,MedianListingPricePerSqft_SingleFamilyResidence,MedianListingPrice_1Bedroom,MedianListingPrice_2Bedroom,MedianListingPrice_3Bedroom,MedianListingPrice_4Bedroom,MedianListingPrice_5BedroomOrMore,MedianListingPrice_AllHomes,MedianListingPrice_CondoCoop,MedianListingPrice_DuplexTriplex,MedianListingPrice_SingleFamilyResidence,MedianPctOfPriceReduction_AllHomes,MedianPctOfPriceReduction_CondoCoop,MedianPctOfPriceReduction_SingleFamilyResidence,MedianPriceCutDollar_AllHomes,MedianPriceCutDollar_CondoCoop,MedianPriceCutDollar_SingleFamilyResidence,MedianRentalPricePerSqft_1Bedroom,MedianRentalPricePerSqft_2Bedroom,MedianRentalPricePerSqft_3Bedroom,MedianRentalPricePerSqft_4Bedroom,MedianRentalPricePerSqft_5BedroomOrMore,MedianRentalPricePerSqft_AllHomes,MedianRentalPricePerSqft_CondoCoop,MedianRentalPricePerSqft_DuplexTriplex,MedianRentalPricePerSqft_MultiFamilyResidence5PlusUnits,MedianRentalPricePerSqft_SingleFamilyResidence,MedianRentalPricePerSqft_Studio,MedianRentalPrice_1Bedroom,MedianRentalPrice_2Bedroom,MedianRentalPrice_3Bedroom,MedianRentalPrice_4Bedroom,MedianRentalPrice_5BedroomOrMore,MedianRentalPrice_AllHomes,MedianRentalPrice_CondoCoop,MedianRentalPrice_DuplexTriplex,MedianRentalPrice_MultiFamilyResidence5PlusUnits,MedianRentalPrice_SingleFamilyResidence,MedianRentalPrice_Studio,ZHVIPerSqft_AllHomes,PctOfHomesDecreasingInValues_AllHomes,PctOfHomesIncreasingInValues_AllHomes,PctOfListingsWithPriceReductionsSeasAdj_AllHomes,PctOfListingsWithPriceReductionsSeasAdj_CondoCoop,PctOfListingsWithPriceReductionsSeasAdj_SingleFamilyResidence,PctOfListingsWithPriceReductions_AllHomes,PctOfListingsWithPriceReductions_CondoCoop,PctOfListingsWithPriceReductions_SingleFamilyResidence,PriceToRentRatio_AllHomes,ZHVI_1bedroom,ZHVI_2bedroom,ZHVI_3bedroom,ZHVI_4bedroom,ZHVI_5BedroomOrMore,ZHVI_AllHomes,ZHVI_BottomTier,ZHVI_CondoCoop,ZHVI_MiddleTier,ZHVI_SingleFamilyResidence,ZHVI_TopTier,ZRI_AllHomes,ZRI_AllHomesPlusMultifamily,ZriPerSqft_AllHomes,Zri_MultiFamilyResidenceRental,Zri_SingleFamilyResidenceRental
1996-04-30,01522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,,,,,,,,,97700,133900,172100,,129800,96900,99900,129800,137600,174200,,,,,
1996-04-30,01523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,117800,135800,194300,,139100,99400,99100,139100,143900,208400,,,,,
1996-04-30,01524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,,,,,,,,,,,92200,116800,135500,,111800,86100,48600,111800,114200,149100,,,,,
1996-04-30,01527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,,91700,115700,141600,,114400,85800,99600,114400,115400,143600,,,,,
1996-04-30,01529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,,,,,,,,,88600,133900,177900,,132600,94400,73100,132600,139400,179900,,,,,
1996-04-30,01532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,,,,,,,,,,,121700,161200,239100,269500,176100,126000,125900,176100,183200,266700,,,,,
1996-04-30,01534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,,,,,,,,,112400,134300,188600,,140300,107000,128300,140300,143700,191600,,,,,
1996-04-30,01535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,,,,,,,,,,90900,106300,116400,,104200,83000,,104200,105100,133900,,,,,
1996-04-30,01536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,104200,127200,219000,,130500,98100,118200,130500,137600,195000,,,,,
1996-04-30,01537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,,,,,,,,,38700,84700,114700,,,91900,,69100,91900,116800,132300,,,,,
1996-04-30,01540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,,,,,,,,,,88900,107700,128700,,104900,84400,60600,104900,106800,139100,,,,,
1996-04-30,01541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,,,,,,,,,,,116800,147700,193700,,153800,115200,,153800,154100,219100,,,,,
1996-04-30,01542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,,,,,,,,,104700,122400,,,121300,94900,,121300,122200,149300,,,,,
1996-04-30,01543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,,73200,133000,155600,,129200,90300,,129200,137000,162200,,,,,
1996-04-30,01545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,,,,,,,,118000,143000,219500,230700,154800,108600,112800,154800,170400,239900,,,,,
1996-04-30,01550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,,80600,97400,102700,,94200,74000,46900,94200,96300,121900,,,,,
1996-04-30,01560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,,,,,,,,,,,114900,122800,199700,,135000,95300,120600,135000,171800,202100,,,,,
1996-04-30,01562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,,,,,,,,,,87100,105600,123000,,102500,82400,,102500,102800,142000,,,,,
1996-04-30,01564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,,,,,,,,,100600,144400,189600,,146400,102600,95000,146400,149700,205200,,,,,
1996-04-30,01566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,,,,,,,,,,107700,126100,156800,,127400,96700,101300,127400,130700,167700,,,,,
1996-04-30,01568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,,,,,,,,,,,124600,166200,242600,,186700,125700,124600,186700,190200,266500,,,,,
1996-04-30,01569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,,,,,,,,,100600,133400,181000,168800,132000,97600,97500,132000,140600,184900,,,,,
1996-04-30,01570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,,,,,,,,,,94800,106100,134100,152800,107300,84600,90400,107300,109500,157800,,,,,
1996-04-30,01571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,,,,,,,,,90100,113400,139900,,111900,87500,49000,111900,113900,152100,,,,,
1996-04-30,01581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,49800,125600,155700,267300,271100,182900,122900,101500,182900,196400,319200,,,,,
1996-04-30,01583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,,,,,,,,,,,103200,118300,182000,,121900,93100,119800,121900,123500,187400,,,,,
1996-04-30,01585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,,87500,114400,130900,,109000,83500,,109000,110200,142000,,,,,
1996-04-30,01588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,,,,,,,,,,81700,114200,174100,,114900,75600,,114900,126700,173400,,,,,
1996-04-30,01590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,,,,,,,,,,,117100,146700,195800,,150500,113600,112600,150500,153800,205200,,,,,
1996-04-30,01602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,80400,99100,121800,143500,99000,78900,63700,99000,100400,128600,,,,,
1996-04-30,01603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,68600,85400,93400,,82300,65600,57300,82300,83900,100500,,,,,
1996-04-30,01604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,,,,,,,,,,57000,72600,89500,108300,,83400,65300,62400,83400,86900,119100,,,,,
1996-04-30,01605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,,,,,,,,,,68200,92000,128000,,88500,67200,46400,88500,94000,128400,,,,,
1996-04-30,01606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,84500,92000,102600,,90700,79200,64800,90700,91000,108900,,,,,
1996-04-30,01607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,60800,93500,,,82000,45800,45000,82000,86800,104800,,,,,
1996-04-30,01609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,130100,168000,203400,131900,,,131900,151100,190000,,,,,
1996-04-30,01610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,,43300,46900,74700,81500,,67500,44000,46100,67500,78900,86700,,,,,
1996-04-30,01611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,90000,100300,,,99000,83500,,99000,99000,128500,,,,,
1996-04-30,01612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,,,,100800,126900,170100,,136300,102100,,136300,137100,192900,,,,,
1996-04-30,01701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,,,,,,,,,,,123200,154000,205500,218200,163100,130400,,163100,167300,217900,,,,,
1996-04-30,01702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,,,,,,,,,,138300,197000,212000,128000,,,128000,149300,183600,,,,,
1996-04-30,01719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,,,,,,,,,,,,202500,,,187000,,,187000,267400,,,,,,
1996-04-30,01720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,,,,,,,,,,52400,,216000,288100,325900,233900,,,233900,254300,332900,,,,,
1996-04-30,01721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,,,,,145300,156900,241300,,165800,126400,144900,165800,179000,237700,,,,,
1996-04-30,01730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,,,,,,,,,,,,234200,289000,309600,260300,201100,241900,260300,262200,327800,,,,,
1996-04-30,01740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,,,,,,,,,,,150700,193300,285500,,237800,144000,,237800,246000,334500,,,,,
1996-04-30,01741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,,,,,,,,,,,,298200,376500,488800,350800,,,350800,352600,521600,,,,,
1996-04-30,01742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,,,,,,,,,,133200,199500,259100,401800,611700,336800,218200,201300,336800,369400,563700,,,,,
1996-04-30,01746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,,,,,,,,,,,148000,166000,245500,281900,182300,149200,,182300,185700,280900,,,,,
1996-04-30,01747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,,104600,128400,185400,,131100,97300,98500,131100,161400,198100,,,,,
1996-04-30,01748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,,,,,,,,,,,150600,192500,310800,359300,243900,159700,,243900,258800,356800,,,,,
1996-04-30,01749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,55700,104700,135200,168400,159000,137200,100700,93300,137200,139900,182000,,,,,
1996-04-30,01752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,,,,,,,,,,,103700,135100,207500,196400,136000,93100,83400,136000,143500,206000,,,,,
1996-04-30,01754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,,,,,,,,,,131900,139800,173400,,140000,125400,132400,140000,146500,178100,,,,,
1996-04-30,01756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,114700,155700,217200,,182800,120400,,182800,186500,242700,,,,,
1996-04-30,01757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,,,,,,,108600,126600,178000,188600,130300,103500,106400,130300,136200,183800,,,,,
1996-04-30,01760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,,,,,,,,,,57500,144800,175500,248800,303100,180000,135700,82700,180000,188300,284400,,,,,
1996-04-30,01770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,,,,,,,,,,,,290500,387500,489200,372400,256200,,372400,376400,498000,,,,,
1996-04-30,01772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,,,,,,,,,,,165000,175400,338500,377800,257500,148200,222500,257500,263700,385900,,,,,
1996-04-30,01773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,,,,,,,,,,,186100,329000,480900,608100,,225700,185100,,,,,,,,
1996-04-30,01775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,,,,,,,,,,,174600,211900,261100,,224200,177700,204300,224200,227700,298200,,,,,
1996-04-30,01776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,,,,,,,,,,,,234200,374500,456000,320900,223400,266800,320900,325300,480600,,,,,
1996-04-30,01778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,,,,,,,,,,,231200,243100,348500,492100,284300,203900,273000,284300,285800,445300,,,,,
1996-04-30,01801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,,,,,,,,,,58000,133500,156800,177800,183100,155600,128500,121500,155600,160900,194200,,,,,
1996-04-30,01803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,,,,,,,,,,58100,173000,179500,209200,221000,189500,160500,195900,189500,189400,222600,,,,,
1996-04-30,01810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,,,,,,,,,,63300,138600,214900,314900,395800,258300,158200,,258300,278600,398400,,,,,
1996-04-30,01821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,,,,,,41900,116000,153700,168800,171400,150400,118000,49700,150400,153300,174100,,,,,
1996-04-30,01824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,,,,,,,,,,,,150600,195600,204900,156000,121000,92900,156000,167100,209600,,,,,
1996-04-30,01826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,,,,,,,,,44300,78600,124800,157600,157600,119300,78600,64300,119300,125900,166000,,,,,
1996-04-30,01827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,191300,238900,,214500,163200,,214500,214500,269000,,,,,
1996-04-30,01830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,46800,93700,126400,137400,,121000,75300,,121000,128700,156200,,,,,
1996-04-30,01832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,53200,81300,128100,163900,,109200,71000,75700,109200,130700,159700,,,,,
1996-04-30,01833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,,,,,,,,,,,144200,169800,251600,,185200,139900,172500,185200,186400,266200,,,,,
1996-04-30,01834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,,,,,,,,,,,146100,163600,211200,,170000,142400,143800,170000,173100,241700,,,,,
1996-04-30,01835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,76300,121500,162600,,115800,76200,76000,115800,127500,164100,,,,,
1996-04-30,01841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,55000,70100,73700,,65500,52400,52900,65500,70800,87000,,,,,
1996-04-30,01843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,68800,77600,79300,,75000,57100,52200,75000,78100,97000,,,,,
1996-04-30,01844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,69600,93000,120700,146100,151900,117600,87600,77500,117600,122000,158700,,,,,
1996-04-30,01845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,,,,,,,,,,97100,113600,171900,291600,319100,190900,111600,97200,190900,245300,316900,,,,,
1996-04-30,01850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,,,52900,81500,87400,,77500,50500,,77500,83100,93800,,,,,
1996-04-30,01851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,,,,,,,,,71800,92200,102700,108500,89200,68600,63000,89200,95600,119800,,,,,
1996-04-30,01852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,53800,69300,108300,122500,,89400,57700,65700,89400,113700,130400,,,,,
1996-04-30,01854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,43200,55100,111700,107400,,86700,51600,52700,86700,110500,128600,,,,,
1996-04-30,01860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,129600,156000,199800,,156100,127400,127500,156100,160900,220800,,,,,
1996-04-30,01862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,,,,,,,128100,155100,170900,,154500,121000,,154500,155600,182700,,,,,
1996-04-30,01863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,,,,,,,,,,,,139700,163000,,119700,87000,,119700,138500,158400,,,,,
1996-04-30,01864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,,,,,,,,,,51300,145200,180500,282400,274500,193600,141300,74700,193600,199900,300500,,,,,
1996-04-30,01867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,,,,,,,,,,75500,151000,194000,236500,251200,199200,160800,125600,199200,202800,254800,,,,,
1996-04-30,01876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,,,,,,,,,,,114500,152900,176200,183900,149400,117900,111900,149400,155900,186600,,,,,
1996-04-30,01879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,,,,,,,,,82300,88700,156100,193200,,146400,90500,73000,146400,158200,205100,,,,,
1996-04-30,01880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,,,,,,,,,,85600,155000,180500,209100,232600,179800,152600,128900,179800,185200,221400,,,,,
1996-04-30,01886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,,,,,,,,,,117400,149800,184500,267900,278600,224700,142700,186700,224700,231900,294900,,,,,
1996-04-30,01887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,,,,,,,,,,,132200,169000,208300,211800,171600,136100,143900,171600,172300,217900,,,,,
1996-04-30,01890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,,,,,,,,,,53600,183300,256500,368900,472800,289300,182500,170200,289300,321300,,,,,,
1996-04-30,01902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,76800,87900,92800,,83100,62500,61300,83100,88300,107600,,,,,
1996-04-30,01904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,,,,,,,,,,,110000,116500,127600,,115600,94600,70900,115600,116500,142900,,,,,
1996-04-30,01905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,79200,96700,101600,,93400,68700,62700,93400,97500,110700,,,,,
1996-04-30,01906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,,,,,,,,,,90800,131200,143700,165800,173400,142100,123300,129500,142100,143000,186500,,,,,
1996-04-30,01907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,,,,,,,,,,88400,120700,173300,214700,326300,172800,120500,117700,172800,184200,279100,,,,,
1996-04-30,01908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,,,,,,,,,,,171100,200500,241700,,200100,142200,,200100,209200,,,,,,
1996-04-30,01913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,,,,,,,,,,60500,111900,133400,170500,171800,128900,81000,78200,128900,138600,177800,,,,,
1996-04-30,01915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,,,,,,,,,,,129600,152400,189600,,151900,126300,93200,151900,157200,225900,,,,,
1996-04-30,01921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,,,,,,,,,,,178700,249900,307200,382300,292600,219900,,292600,292800,415200,,,,,
1996-04-30,01922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,,,,,208000,189200,241100,,198500,162700,,198500,195100,285400,,,,,
1996-04-30,01923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,,,,,,,,,,59700,135300,160200,185100,201100,159400,129900,123000,159400,166900,203700,,,,,
1996-04-30,01929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,,,,,,,,,,,173500,204600,272200,,212600,162100,,212600,215300,332500,,,,,
1996-04-30,01930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,,,,,,,,,,88200,131200,158400,198500,307800,153300,110700,101800,153300,159400,250300,,,,,
1996-04-30,01938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,,,,,,,,,,130800,162200,192100,255700,286100,190400,148900,145900,190400,210600,302800,,,,,
1996-04-30,01940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,,,,,,,,,,,174100,215200,288200,345400,233700,176300,170100,233700,240100,350300,,,,,
1996-04-30,01944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,,,,,,,,,,,187500,246500,350000,674500,287000,196600,177700,287000,310200,621000,,,,,
1996-04-30,01945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,,,,,,,,,105000,180800,218100,282100,,227200,178500,151300,227200,236300,358600,,,,,
1996-04-30,01949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,,,,,,,,,,,168300,204700,311600,,209900,150200,191000,209900,233600,335500,,,,,
1996-04-30,01950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,,,,,,,,,,,140400,179400,240500,256700,170600,124600,132000,170600,186400,243100,,,,,
1996-04-30,01951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,,,,,,,,,,,169400,195600,239800,,189700,152600,,189700,190700,,,,,,
1996-04-30,01952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,,,,,,,,,122200,136000,163800,164600,133700,106000,121800,133700,136300,180100,,,,,
1996-04-30,01960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,,,,,,,,,,125700,153200,173900,187900,152200,121900,110300,152200,156600,184200,,,,,
1996-04-30,01966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,,,,,,,,,,112000,160500,189100,244800,326300,186600,141200,142500,186600,193500,303000,,,,,
1996-04-30,01969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,,,,,,,,,,,,185400,256600,,,147100,,,198300,267100,,,,,
1996-04-30,01970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,,,,,,75900,122000,138000,146400,159600,130600,95400,114300,130600,138700,158200,,,,,
1996-04-30,01982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,,,,,,,,,,,144100,183900,259400,,205700,148700,,205700,206100,328000,,,,,
1996-04-30,01983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,,,,,,,,,,,170400,219100,288200,342500,263600,,,263600,265200,342300,,,,,
