Unique_City_ID,City,County,State_Abbr,Zip,State
nacogdochesnacogdochestx,Nacogdoches,Nacogdoches,TX,75965.0,Texas
monitorchelanwa,Monitor,Chelan,WA,98836.0,Washington
friendsvillegarrettmd,Friendsville,Garrett,MD,21531.0,Maryland
philippibarbourwv,Philippi,Barbour,WV,26416.0,West Virginia
farnhamrichmondva,Farnham,Richmond,VA,22460.0,Virginia
ashfordpiercewa,Ashford,Pierce,WA,98304.0,Washington
sandysalt_lakeut,Sandy,Salt Lake,UT,84094.0,Utah
clintoneast_felicianala,Clinton,East Feliciana,LA,70722.0,Louisiana
mccullom_lakemchenryil,McCullom Lake,McHenry,IL,,Illinois
sunnysideyakimawa,Sunnyside,Yakima,WA,98944.0,Washington
virginiasaint_louismn,Virginia,Saint Louis,MN,,Minnesota
philpotdaviessky,Philpot,Daviess,KY,42366.0,Kentucky
golf_manorhamiltonoh,Golf Manor,Hamilton,OH,,Ohio
mormon_lakecoconinoaz,Mormon Lake,Coconino,AZ,86038.0,Arizona
crescent_beachsaint_johnsfl,Crescent Beach,Saint Johns,FL,,Florida
forrestlivingstonil,Forrest,Livingston,IL,61741.0,Illinois
laduesaint_louismo,Ladue,Saint Louis,MO,,Missouri
atwoodarmstrongpa,Atwood,Armstrong,PA,,Pennsylvania
windham_townshipwyomingpa,Windham Township,Wyoming,PA,,Pennsylvania
columbuscherokeeks,Columbus,Cherokee,KS,66725.0,Kansas
padenokfuskeeok,Paden,Okfuskee,OK,74860.0,Oklahoma
sierra_madrelos_angelesca,Sierra Madre,Los Angeles,CA,91024.0,California
amberleyhamiltonoh,Amberley,Hamilton,OH,,Ohio
littlevillecolbertal,Littleville,Colbert,AL,,Alabama
celinacollintx,Celina,Collin,TX,75009.0,Texas
blandfordhampdenma,Blandford,Hampden,MA,1008.0,Massachusetts
big_bear_lakesan_bernardinoca,Big Bear Lake,San Bernardino,CA,92315.0,California
kline_townshipschuylkillpa,Kline Township,Schuylkill,PA,,Pennsylvania
helpercarbonut,Helper,Carbon,UT,84526.0,Utah
ischuacattaraugusny,Ischua,Cattaraugus,NY,,New York
banderabanderatx,Bandera,Bandera,TX,78003.0,Texas
fairfieldjeffersonia,Fairfield,Jefferson,IA,52557.0,Iowa
flippinmarionar,Flippin,Marion,AR,72634.0,Arkansas
madisonburgcentrepa,Madisonburg,Centre,PA,16852.0,Pennsylvania
lime_ridgecolumbiapa,Lime Ridge,Columbia,PA,,Pennsylvania
cumberlandprovidenceri,Cumberland,Providence,RI,2864.0,Rhode Island
princetonwashingtonme,Princeton,Washington,ME,4668.0,Maine
lynnfieldessexma,Lynnfield,Essex,MA,1940.0,Massachusetts
tyringhamberkshirema,Tyringham,Berkshire,MA,1264.0,Massachusetts
brooksidefremontco,Brookside,Fremont,CO,,Colorado
shippensburg_townshipcumberlandpa,Shippensburg Township,Cumberland,PA,,Pennsylvania
la_feriacamerontx,La Feria,Cameron,TX,78559.0,Texas
dayton_lakeslibertytx,Dayton Lakes,Liberty,TX,,Texas
fayettehowardmo,Fayette,Howard,MO,65248.0,Missouri
salyersvillemagoffinky,Salyersville,Magoffin,KY,41465.0,Kentucky
robinsoncrawfordil,Robinson,Crawford,IL,62454.0,Illinois
josephvillesaint_charlesmo,Josephville,Saint Charles,MO,,Missouri
fondapocahontasia,Fonda,Pocahontas,IA,50540.0,Iowa
richmondmchenryil,Richmond,McHenry,IL,60071.0,Illinois
montarasan_mateoca,Montara,San Mateo,CA,94037.0,California
dahlgrenhamiltonil,Dahlgren,Hamilton,IL,62828.0,Illinois
pike_townshippotterpa,Pike Township,Potter,PA,,Pennsylvania
dennisonclarkil,Dennison,Clark,IL,62423.0,Illinois
ashlandcassil,Ashland,Cass,IL,62612.0,Illinois
gibbonbuffalone,Gibbon,Buffalo,NE,68840.0,Nebraska
au_trainalgermi,Au Train,Alger,MI,49806.0,Michigan
liberty_townshipmontourpa,Liberty Township,Montour,PA,,Pennsylvania
mcgaheysvillerockinghamva,McGaheysville,Rockingham,VA,22840.0,Virginia
oneidaknoxil,Oneida,Knox,IL,61467.0,Illinois
madison_townshiparmstrongpa,Madison Township,Armstrong,PA,,Pennsylvania
springfielddelawarepa,Springfield,Delaware,PA,19064.0,Pennsylvania
fremontsteubenin,Fremont,Steuben,IN,46737.0,Indiana
ganttcovingtonal,Gantt,Covington,AL,36038.0,Alabama
valley_headrandolphwv,Valley Head,Randolph,WV,26294.0,West Virginia
loudonloudontn,Loudon,Loudon,TN,37774.0,Tennessee
tuscolataylortx,Tuscola,Taylor,TX,79562.0,Texas
white_cottagemuskingumoh,White Cottage,Muskingum,OH,,Ohio
petersburgpetersburg_cityva,Petersburg,Petersburg City,VA,,Virginia
avistonclintonil,Aviston,Clinton,IL,62216.0,Illinois
appomattoxappomattoxva,Appomattox,Appomattox,VA,24522.0,Virginia
knik_fairviewmatanuska_susitnaak,Knik-Fairview,Matanuska Susitna,AK,,Alaska
south_coventrytollandct,South Coventry,Tolland,CT,,Connecticut
mainevillewarrenoh,Maineville,Warren,OH,45039.0,Ohio
howe_townshipforestpa,Howe Township,Forest,PA,,Pennsylvania
argillitegreenupky,Argillite,Greenup,KY,41121.0,Kentucky
chicago_heightscookil,Chicago Heights,Cook,IL,60411.0,Illinois
holdenworcesterma,Holden,Worcester,MA,1520.0,Massachusetts
kiesterfaribaultmn,Kiester,Faribault,MN,56051.0,Minnesota
clintonislandwa,Clinton,Island,WA,98236.0,Washington
rheemslancasterpa,Rheems,Lancaster,PA,17570.0,Pennsylvania
danvillevermilionil,Danville,Vermilion,IL,61834.0,Illinois
climaxdecaturga,Climax,Decatur,GA,39834.0,Georgia
bostonnelsonky,Boston,Nelson,KY,40107.0,Kentucky
east_manchester_townshipyorkpa,East Manchester Township,York,PA,,Pennsylvania
limestonerogersok,Limestone,Rogers,OK,,Oklahoma
rayburn_townshiparmstrongpa,Rayburn Township,Armstrong,PA,,Pennsylvania
farmingtonkentde,Farmington,Kent,DE,,Delaware
haworthbergennj,Haworth,Bergen,NJ,7641.0,New Jersey
trillacolesil,Trilla,Coles,IL,,Illinois
saint_johnsperryil,Saint Johns,Perry,IL,,Illinois
hartfordwashingtonny,Hartford,Washington,NY,12838.0,New York
taylorlafayettear,Taylor,Lafayette,AR,,Arkansas
ferguson_townshipcentrepa,Ferguson Township,Centre,PA,,Pennsylvania
avenelmiddlesexnj,Avenel,Middlesex,NJ,7001.0,New Jersey
levellandhockleytx,Levelland,Hockley,TX,79336.0,Texas
hoyt_lakessaint_louismn,Hoyt Lakes,Saint Louis,MN,,Minnesota
sumnerlawrenceil,Sumner,Lawrence,IL,62466.0,Illinois
newburgwashingtonwi,Newburg,Washington,WI,,Wisconsin
old_bethpagenassauny,Old Bethpage,Nassau,NY,11804.0,New York
beaver_townshipjeffersonpa,Beaver Township,Jefferson,PA,,Pennsylvania
indian_head_parkcookil,Indian Head Park,Cook,IL,,Illinois
soda_springsplacerca,Soda Springs,Placer,CA,95728.0,California
middletoncanyonid,Middleton,Canyon,ID,83644.0,Idaho
onalaskala_crossewi,Onalaska,La Crosse,WI,54650.0,Wisconsin
temperancevilleaccomackva,Temperanceville,Accomack,VA,23442.0,Virginia
mogadoreportageoh,Mogadore,Portage,OH,44260.0,Ohio
avocacassne,Avoca,Cass,NE,68307.0,Nebraska
dickinson_townshipcumberlandpa,Dickinson Township,Cumberland,PA,,Pennsylvania
sarahsvillenobleoh,Sarahsville,Noble,OH,43779.0,Ohio
staffordgeneseeny,Stafford,Genesee,NY,14143.0,New York
jeffersonschoharieny,Jefferson,Schoharie,NY,12093.0,New York
wentworthgraftonnh,Wentworth,Grafton,NH,3282.0,New Hampshire
woodward_townshiplycomingpa,Woodward Township,Lycoming,PA,,Pennsylvania
wilmontnoblesmn,Wilmont,Nobles,MN,56185.0,Minnesota
arnolds_parkdickinsonia,Arnolds Park,Dickinson,IA,51331.0,Iowa
lake_heritageadamspa,Lake Heritage,Adams,PA,,Pennsylvania
southingtontrumbulloh,Southington,Trumbull,OH,44470.0,Ohio
east_camdenouachitaar,East Camden,Ouachita,AR,,Arkansas
caulksvilleloganar,Caulksville,Logan,AR,,Arkansas
wickliffelakeoh,Wickliffe,Lake,OH,44092.0,Ohio
sand_ridgeoswegony,Sand Ridge,Oswego,NY,,New York
hollowayswiftmn,Holloway,Swift,MN,56249.0,Minnesota
alhambramadisonil,Alhambra,Madison,IL,62001.0,Illinois
town_of_cantonsaint_lawrenceny,Town of Canton,Saint Lawrence,NY,,New York
bellerose_terracenassauny,Bellerose Terrace,Nassau,NY,,New York
perkasiebuckspa,Perkasie,Bucks,PA,18944.0,Pennsylvania
juneaujuneauak,Juneau,Juneau,AK,99801.0,Alaska
salt_lickbathky,Salt Lick,Bath,KY,40371.0,Kentucky
seadriftcalhountx,Seadrift,Calhoun,TX,77983.0,Texas
bowling_greenwoodoh,Bowling Green,Wood,OH,43403.0,Ohio
south_bloomfieldpickawayoh,South Bloomfield,Pickaway,OH,,Ohio
poplarvillepearl_riverms,Poplarville,Pearl River,MS,39470.0,Mississippi
new_blaineloganar,New Blaine,Logan,AR,72851.0,Arkansas
buena_vistabuena_vista_cityva,Buena Vista,Buena Vista City,VA,,Virginia
snake_spring_townshipbedfordpa,Snake Spring Township,Bedford,PA,,Pennsylvania
mainvillecolumbiapa,Mainville,Columbia,PA,,Pennsylvania
tunkhannock_townshipmonroepa,Tunkhannock Township,Monroe,PA,,Pennsylvania
mount_morrisogleil,Mount Morris,Ogle,IL,61054.0,Illinois
inezvictoriatx,Inez,Victoria,TX,77968.0,Texas
atlantic_cityatlanticnj,Atlantic City,Atlantic,NJ,8401.0,New Jersey
roscoenolantx,Roscoe,Nolan,TX,79545.0,Texas
wimaumahillsboroughfl,Wimauma,Hillsborough,FL,33598.0,Florida
leoncattaraugusny,Leon,Cattaraugus,NY,,New York
haubstadtgibsonin,Haubstadt,Gibson,IN,47639.0,Indiana
bolivarhardemantn,Bolivar,Hardeman,TN,38008.0,Tennessee
penn_townshiplycomingpa,Penn Township,Lycoming,PA,,Pennsylvania
canaangraftonnh,Canaan,Grafton,NH,3741.0,New Hampshire
east_rochestermonroeny,East Rochester,Monroe,NY,14445.0,New York
wahoosaundersne,Wahoo,Saunders,NE,68066.0,Nebraska
dunn_loringfairfaxva,Dunn Loring,Fairfax,VA,22027.0,Virginia
councehardintn,Counce,Hardin,TN,38326.0,Tennessee
new_suffolksuffolkny,New Suffolk,Suffolk,NY,11956.0,New York
seagovilledallastx,Seagoville,Dallas,TX,75159.0,Texas
hamptonfranklinia,Hampton,Franklin,IA,50441.0,Iowa
cumberland_gapclaibornetn,Cumberland Gap,Claiborne,TN,37724.0,Tennessee
rodanthedarenc,Rodanthe,Dare,NC,27968.0,North Carolina
wood_riverhallne,Wood River,Hall,NE,68883.0,Nebraska
boydchippewawi,Boyd,Chippewa,WI,54726.0,Wisconsin
guttenberghudsonnj,Guttenberg,Hudson,NJ,,New Jersey
wellstonjacksonoh,Wellston,Jackson,OH,45692.0,Ohio
dentoncarolinemd,Denton,Caroline,MD,21629.0,Maryland
islipsuffolkny,Islip,Suffolk,NY,11751.0,New York
manningwashingtonor,Manning,Washington,OR,97125.0,Oregon
smith_townshipwashingtonpa,Smith Township,Washington,PA,,Pennsylvania
sublimitymarionor,Sublimity,Marion,OR,97385.0,Oregon
fulshearfort_bendtx,Fulshear,Fort Bend,TX,77441.0,Texas
glasgowbeaverpa,Glasgow,Beaver,PA,,Pennsylvania
salemsalem_cityva,Salem,Salem City,VA,,Virginia
almacrawfordar,Alma,Crawford,AR,72921.0,Arkansas
sardiniaerieny,Sardinia,Erie,NY,14134.0,New York
keysermineralwv,Keyser,Mineral,WV,26726.0,West Virginia
barnwellbarnwellsc,Barnwell,Barnwell,SC,29812.0,South Carolina
bostonculpeperva,Boston,Culpeper,VA,22713.0,Virginia
yellow_springsgreeneoh,Yellow Springs,Greene,OH,45387.0,Ohio
port_republicrockinghamva,Port Republic,Rockingham,VA,24471.0,Virginia
hamilton_townshiptiogapa,Hamilton Township,Tioga,PA,,Pennsylvania
freedomwaldome,Freedom,Waldo,ME,4941.0,Maine
solon_springsbayfieldwi,Solon Springs,Bayfield,WI,,Wisconsin
burginmercerky,Burgin,Mercer,KY,40310.0,Kentucky
berryvillecarrollar,Berryville,Carroll,AR,72616.0,Arkansas
winchesteradamsoh,Winchester,Adams,OH,45697.0,Ohio
wataugatarranttx,Watauga,Tarrant,TX,,Texas
marshfieldwebstermo,Marshfield,Webster,MO,65706.0,Missouri
rochertbeckermn,Rochert,Becker,MN,56578.0,Minnesota
paysonadamsil,Payson,Adams,IL,62360.0,Illinois
sweetwatermiami_dadefl,Sweetwater,Miami-Dade,FL,,Florida
worcesterworcesterma,Worcester,Worcester,MA,1610.0,Massachusetts
gold_hillboulderco,Gold Hill,Boulder,CO,,Colorado
martinezcontra_costaca,Martinez,Contra Costa,CA,94553.0,California
mount_pleasantwestmorelandpa,Mount Pleasant,Westmoreland,PA,15666.0,Pennsylvania
lake_lac_la_bellejeffersonwi,Lake Lac La Belle,Jefferson,WI,,Wisconsin
monroviafrederickmd,Monrovia,Frederick,MD,21770.0,Maryland
seekonkbristolma,Seekonk,Bristol,MA,2771.0,Massachusetts
east_marionsuffolkny,East Marion,Suffolk,NY,11939.0,New York
henriettarutherfordnc,Henrietta,Rutherford,NC,28076.0,North Carolina
filleygagene,Filley,Gage,NE,68357.0,Nebraska
murrayvillemorganil,Murrayville,Morgan,IL,62668.0,Illinois
rooseveltgilaaz,Roosevelt,Gila,AZ,85545.0,Arizona
dunnellmartinmn,Dunnell,Martin,MN,56127.0,Minnesota
brunopinemn,Bruno,Pine,MN,55712.0,Minnesota
rock_viewwyomingwv,Rock View,Wyoming,WV,24880.0,West Virginia
batesvillepanolams,Batesville,Panola,MS,38606.0,Mississippi
kirklandkingwa,Kirkland,King,WA,98034.0,Washington
carlinvillemacoupinil,Carlinville,Macoupin,IL,62626.0,Illinois
pine_citypinemn,Pine City,Pine,MN,55063.0,Minnesota
hawthorn_woodslakeil,Hawthorn Woods,Lake,IL,,Illinois
stampslafayettear,Stamps,Lafayette,AR,71860.0,Arkansas
agnesscurryor,Agness,Curry,OR,97406.0,Oregon
tahoe_cityplacerca,Tahoe City,Placer,CA,96145.0,California
north_jacksonmahoningoh,North Jackson,Mahoning,OH,44451.0,Ohio
medicine_parkcomancheok,Medicine Park,Comanche,OK,73557.0,Oklahoma
lamarjohnsonar,Lamar,Johnson,AR,72846.0,Arkansas
ocean_breeze_parkmartinfl,Ocean Breeze Park,Martin,FL,,Florida
scrantonlackawannapa,Scranton,Lackawanna,PA,18519.0,Pennsylvania
umpquadouglasor,Umpqua,Douglas,OR,97486.0,Oregon
ellavilleschleyga,Ellaville,Schley,GA,31806.0,Georgia
greenwich_townshipcumberlandnj,Greenwich Township,Cumberland,NJ,,New Jersey
green_islesibleymn,Green Isle,Sibley,MN,55338.0,Minnesota
lubecwashingtonme,Lubec,Washington,ME,4652.0,Maine
hollistertillmanok,Hollister,Tillman,OK,73551.0,Oklahoma
bremenfairfieldoh,Bremen,Fairfield,OH,43107.0,Ohio
hurdle_millspersonnc,Hurdle Mills,Person,NC,27541.0,North Carolina
south_jamesportsuffolkny,South Jamesport,Suffolk,NY,11970.0,New York
viennadorchestermd,Vienna,Dorchester,MD,21869.0,Maryland
south_williamsportlycomingpa,South Williamsport,Lycoming,PA,,Pennsylvania
chambersburgpikeil,Chambersburg,Pike,IL,62323.0,Illinois
palmyralenaweemi,Palmyra,Lenawee,MI,49268.0,Michigan
little_siouxharrisonia,Little Sioux,Harrison,IA,51545.0,Iowa
jacobjacksonfl,Jacob,Jackson,FL,,Florida
fergusonwilkesnc,Ferguson,Wilkes,NC,28624.0,North Carolina
coulterfranklinia,Coulter,Franklin,IA,50431.0,Iowa
ochlockneethomasga,Ochlocknee,Thomas,GA,31773.0,Georgia
lansingleavenworthks,Lansing,Leavenworth,KS,66043.0,Kansas
bristowprince_williamva,Bristow,Prince William,VA,20136.0,Virginia
farmersvillecattaraugusny,Farmersville,Cattaraugus,NY,,New York
buchananberrienmi,Buchanan,Berrien,MI,49107.0,Michigan
south_waverlybradfordpa,South Waverly,Bradford,PA,,Pennsylvania
lake_ripleyjeffersonwi,Lake Ripley,Jefferson,WI,,Wisconsin
white_oakhamiltonoh,White Oak,Hamilton,OH,,Ohio
elk_hornshelbyia,Elk Horn,Shelby,IA,51531.0,Iowa
hebrontollandct,Hebron,Tolland,CT,6248.0,Connecticut
redlandssan_bernardinoca,Redlands,San Bernardino,CA,92374.0,California
mounds_viewramseymn,Mounds View,Ramsey,MN,,Minnesota
homer_glenwillil,Homer Glen,Will,IL,60491.0,Illinois
upper_tyrone_townshipfayettepa,Upper Tyrone Township,Fayette,PA,,Pennsylvania
almontlapeermi,Almont,Lapeer,MI,48003.0,Michigan
plainviewnassauny,Plainview,Nassau,NY,11803.0,New York
monroevillemonroeal,Monroeville,Monroe,AL,36460.0,Alabama
fairwoodspokanewa,Fairwood,Spokane,WA,,Washington
dicksonvilleindianapa,Dicksonville,Indiana,PA,,Pennsylvania
lilesvilleansonnc,Lilesville,Anson,NC,28091.0,North Carolina
somers_pointatlanticnj,Somers Point,Atlantic,NJ,8244.0,New Jersey
belle_vernonfayettepa,Belle Vernon,Fayette,PA,,Pennsylvania
dicksoncarterok,Dickson,Carter,OK,,Oklahoma
tennantshelbyia,Tennant,Shelby,IA,,Iowa
lomitalos_angelesca,Lomita,Los Angeles,CA,90717.0,California
blevinshempsteadar,Blevins,Hempstead,AR,71825.0,Arkansas
dyberry_townshipwaynepa,Dyberry Township,Wayne,PA,,Pennsylvania
holiday_hillsmchenryil,Holiday Hills,McHenry,IL,,Illinois
gardendaleectortx,Gardendale,Ector,TX,79758.0,Texas
odenvillesaint_clairal,Odenville,Saint Clair,AL,,Alabama
rosholtportagewi,Rosholt,Portage,WI,54473.0,Wisconsin
ricevillemcminntn,Riceville,McMinn,TN,37370.0,Tennessee
carltonokanoganwa,Carlton,Okanogan,WA,98814.0,Washington
robertssaint_croixwi,Roberts,Saint Croix,WI,,Wisconsin
millvalealleghenypa,Millvale,Allegheny,PA,,Pennsylvania
georgianabutleral,Georgiana,Butler,AL,36033.0,Alabama
gridleymcleanil,Gridley,McLean,IL,61744.0,Illinois
westfieldmarquettewi,Westfield,Marquette,WI,53964.0,Wisconsin
cooleemeedavienc,Cooleemee,Davie,NC,27014.0,North Carolina
westphaliaclintonmi,Westphalia,Clinton,MI,48894.0,Michigan
charlestonkanawhawv,Charleston,Kanawha,WV,25387.0,West Virginia
kimballmariontn,Kimball,Marion,TN,,Tennessee
marcyoneidany,Marcy,Oneida,NY,13403.0,New York
knierimcalhounia,Knierim,Calhoun,IA,,Iowa
brightonjeffersonal,Brighton,Jefferson,AL,,Alabama
sudlersvillequeen_annesmd,Sudlersville,Queen Annes,MD,,Maryland
wakitagrantok,Wakita,Grant,OK,73771.0,Oklahoma
lindalesmithtx,Lindale,Smith,TX,75771.0,Texas
woodburywashingtonmn,Woodbury,Washington,MN,,Minnesota
winfieldmarional,Winfield,Marion,AL,35594.0,Alabama
chokoloskeecollierfl,Chokoloskee,Collier,FL,34138.0,Florida
wyomingstarkil,Wyoming,Stark,IL,61491.0,Illinois
wilderwindsorvt,Wilder,Windsor,VT,,Vermont
uriahmonroeal,Uriah,Monroe,AL,36480.0,Alabama
oviedoseminolefl,Oviedo,Seminole,FL,32766.0,Florida
chathamalgermi,Chatham,Alger,MI,49816.0,Michigan
buena_vista_townshipatlanticnj,Buena Vista Township,Atlantic,NJ,,New Jersey
seafordyorkva,Seaford,York,VA,23696.0,Virginia
columbiarichlandsc,Columbia,Richland,SC,29229.0,South Carolina
western_grovenewtonar,Western Grove,Newton,AR,72685.0,Arkansas
port_republicatlanticnj,Port Republic,Atlantic,NJ,8241.0,New Jersey
laporte_townshipsullivanpa,Laporte Township,Sullivan,PA,,Pennsylvania
bealetonfauquierva,Bealeton,Fauquier,VA,22712.0,Virginia
extonchesterpa,Exton,Chester,PA,19341.0,Pennsylvania
garden_city_parknassauny,Garden City Park,Nassau,NY,,New York
farmingtonwashingtonwi,Farmington,Washington,WI,,Wisconsin
seneyalgermi,Seney,Alger,MI,,Michigan
norwichmckeanpa,Norwich,McKean,PA,,Pennsylvania
peeblesadamsoh,Peebles,Adams,OH,45660.0,Ohio
moroshermanor,Moro,Sherman,OR,97039.0,Oregon
upper_uwchlan_townshipchesterpa,Upper Uwchlan Township,Chester,PA,,Pennsylvania
granite_bayplacerca,Granite Bay,Placer,CA,95746.0,California
ashmorecolesil,Ashmore,Coles,IL,61912.0,Illinois
melbourne_villagebrevardfl,Melbourne Village,Brevard,FL,,Florida
san_juan_capistranoorangeca,San Juan Capistrano,Orange,CA,92675.0,California
marticlancasterpa,Martic,Lancaster,PA,,Pennsylvania
shioctonoutagamiewi,Shiocton,Outagamie,WI,54170.0,Wisconsin
grundybuchananva,Grundy,Buchanan,VA,24614.0,Virginia
whitesborolefloreok,Whitesboro,LeFlore,OK,,Oklahoma
kelsolincolntn,Kelso,Lincoln,TN,37348.0,Tennessee
kentongibsontn,Kenton,Gibson,TN,38233.0,Tennessee
hamlinaudubonia,Hamlin,Audubon,IA,50117.0,Iowa
fifty_lakescrow_wingmn,Fifty Lakes,Crow Wing,MN,56448.0,Minnesota
burlesonjohnsontx,Burleson,Johnson,TX,76028.0,Texas
mount_unionhuntingdonpa,Mount Union,Huntingdon,PA,17066.0,Pennsylvania
harrisonhudsonnj,Harrison,Hudson,NJ,7029.0,New Jersey
townvilleandersonsc,Townville,Anderson,SC,29689.0,South Carolina
cherry_valleywinnebagoil,Cherry Valley,Winnebago,IL,61016.0,Illinois
purcellvilleloudounva,Purcellville,Loudoun,VA,20132.0,Virginia
port_richeypascofl,Port Richey,Pasco,FL,34668.0,Florida
acmewhatcomwa,Acme,Whatcom,WA,98220.0,Washington
riftonulsterny,Rifton,Ulster,NY,12471.0,New York
canton_townshipwashingtonpa,Canton Township,Washington,PA,,Pennsylvania
forestviewcookil,Forestview,Cook,IL,,Illinois
texarkanamillerar,Texarkana,Miller,AR,71854.0,Arkansas
meadowlandssaint_louismn,Meadowlands,Saint Louis,MN,,Minnesota
sanfordcovingtonal,Sanford,Covington,AL,,Alabama
cresseymercedca,Cressey,Merced,CA,95312.0,California
rapid_riverdeltami,Rapid River,Delta,MI,49878.0,Michigan
grosse_pointe_shoreswaynemi,Grosse Pointe Shores,Wayne,MI,,Michigan
odessahillsboroughfl,Odessa,Hillsborough,FL,33556.0,Florida
mankatoblue_earthmn,Mankato,Blue Earth,MN,56001.0,Minnesota
simpsonpittnc,Simpson,Pitt,NC,27879.0,North Carolina
harrisburgsalineil,Harrisburg,Saline,IL,62946.0,Illinois
sutersvillewestmorelandpa,Sutersville,Westmoreland,PA,15083.0,Pennsylvania
gem_lakeramseymn,Gem Lake,Ramsey,MN,,Minnesota
taylor_springsmacoupinil,Taylor Springs,Macoupin,IL,,Illinois
ashlandgraftonnh,Ashland,Grafton,NH,3217.0,New Hampshire
searsosceolami,Sears,Osceola,MI,49679.0,Michigan
woodlawnjeffersonil,Woodlawn,Jefferson,IL,62898.0,Illinois
rowanwrightia,Rowan,Wright,IA,50470.0,Iowa
hitchcockbeadlesd,Hitchcock,Beadle,SD,57348.0,South Dakota
coltonclackamasor,Colton,Clackamas,OR,97017.0,Oregon
east_spartastarkoh,East Sparta,Stark,OH,44626.0,Ohio
milanchippewamn,Milan,Chippewa,MN,56262.0,Minnesota
meridenjeffersonks,Meriden,Jefferson,KS,66512.0,Kansas
arlingtoncarlisleky,Arlington,Carlisle,KY,42021.0,Kentucky
newarkessexnj,Newark,Essex,NJ,7114.0,New Jersey
papaikouhawaiihi,Papaikou,Hawaii,HI,96781.0,Hawaii
valley_springscalaverasca,Valley Springs,Calaveras,CA,95252.0,California
lockecayugany,Locke,Cayuga,NY,13092.0,New York
hawihawaiihi,Hawi,Hawaii,HI,96719.0,Hawaii
sumnerworthga,Sumner,Worth,GA,31789.0,Georgia
rixeyvilleculpeperva,Rixeyville,Culpeper,VA,22737.0,Virginia
stanfieldpinalaz,Stanfield,Pinal,AZ,85172.0,Arizona
ridgelanddunnwi,Ridgeland,Dunn,WI,54763.0,Wisconsin
allenwoodmonmouthnj,Allenwood,Monmouth,NJ,8720.0,New Jersey
oak_parkbentonmn,Oak Park,Benton,MN,56357.0,Minnesota
salemtaylorfl,Salem,Taylor,FL,32356.0,Florida
east_wenatchee_benchdouglaswa,East Wenatchee Bench,Douglas,WA,,Washington
muskegon_townshipmuskegonmi,Muskegon Township,Muskegon,MI,,Michigan
honoluluhonoluluhi,Honolulu,Honolulu,HI,96850.0,Hawaii
ulyssestompkinsny,Ulysses,Tompkins,NY,,New York
lincoln_townshiphuntingdonpa,Lincoln Township,Huntingdon,PA,,Pennsylvania
bumpus_millsstewarttn,Bumpus Mills,Stewart,TN,37028.0,Tennessee
sedgwickhancockme,Sedgwick,Hancock,ME,4676.0,Maine
maytownjeffersonal,Maytown,Jefferson,AL,,Alabama
sebekawadenamn,Sebeka,Wadena,MN,56477.0,Minnesota
ruskinhillsboroughfl,Ruskin,Hillsborough,FL,33570.0,Florida
new_munichstearnsmn,New Munich,Stearns,MN,56356.0,Minnesota
rivertoncherokeeks,Riverton,Cherokee,KS,66770.0,Kansas
springfieldorangeburgsc,Springfield,Orangeburg,SC,29146.0,South Carolina
marlboroughsaint_louismo,Marlborough,Saint Louis,MO,,Missouri
los_alvarezstarrtx,Los Alvarez,Starr,TX,,Texas
fairleeorangevt,Fairlee,Orange,VT,5045.0,Vermont
town_of_milfordworcesterma,Town of Milford,Worcester,MA,,Massachusetts
claxtonevansga,Claxton,Evans,GA,30417.0,Georgia
white_bluffdicksontn,White Bluff,Dickson,TN,37187.0,Tennessee
east_lansinginghammi,East Lansing,Ingham,MI,48825.0,Michigan
