Date,RegionName,InventorySeasonallyAdjusted_AllHomes,InventoryRaw_AllHomes,MedianListingPricePerSqft_1Bedroom,MedianListingPricePerSqft_2Bedroom,MedianListingPricePerSqft_3Bedroom,MedianListingPricePerSqft_4Bedroom,MedianListingPricePerSqft_5BedroomOrMore,MedianListingPricePerSqft_AllHomes,MedianListingPricePerSqft_CondoCoop,MedianListingPricePerSqft_DuplexTriplex,MedianListingPricePerSqft_SingleFamilyResidence,MedianListingPrice_1Bedroom,MedianListingPrice_2Bedroom,MedianListingPrice_3Bedroom,MedianListingPrice_4Bedroom,MedianListingPrice_5BedroomOrMore,MedianListingPrice_AllHomes,MedianListingPrice_CondoCoop,MedianListingPrice_DuplexTriplex,MedianListingPrice_SingleFamilyResidence,MedianPctOfPriceReduction_AllHomes,MedianPctOfPriceReduction_CondoCoop,MedianPctOfPriceReduction_SingleFamilyResidence,MedianPriceCutDollar_AllHomes,MedianPriceCutDollar_CondoCoop,MedianPriceCutDollar_SingleFamilyResidence,MedianRentalPricePerSqft_1Bedroom,MedianRentalPricePerSqft_2Bedroom,MedianRentalPricePerSqft_3Bedroom,MedianRentalPricePerSqft_4Bedroom,MedianRentalPricePerSqft_5BedroomOrMore,MedianRentalPricePerSqft_AllHomes,MedianRentalPricePerSqft_CondoCoop,MedianRentalPricePerSqft_DuplexTriplex,MedianRentalPricePerSqft_MultiFamilyResidence5PlusUnits,MedianRentalPricePerSqft_SingleFamilyResidence,MedianRentalPricePerSqft_Studio,MedianRentalPrice_1Bedroom,MedianRentalPrice_2Bedroom,MedianRentalPrice_3Bedroom,MedianRentalPrice_4Bedroom,MedianRentalPrice_5BedroomOrMore,MedianRentalPrice_AllHomes,MedianRentalPrice_CondoCoop,MedianRentalPrice_DuplexTriplex,MedianRentalPrice_MultiFamilyResidence5PlusUnits,MedianRentalPrice_SingleFamilyResidence,MedianRentalPrice_Studio,ZHVIPerSqft_AllHomes,PctOfHomesDecreasingInValues_AllHomes,PctOfHomesIncreasingInValues_AllHomes,PctOfListingsWithPriceReductionsSeasAdj_AllHomes,PctOfListingsWithPriceReductionsSeasAdj_CondoCoop,PctOfListingsWithPriceReductionsSeasAdj_SingleFamilyResidence,PctOfListingsWithPriceReductions_AllHomes,PctOfListingsWithPriceReductions_CondoCoop,PctOfListingsWithPriceReductions_SingleFamilyResidence,PriceToRentRatio_AllHomes,ZHVI_1bedroom,ZHVI_2bedroom,ZHVI_3bedroom,ZHVI_4bedroom,ZHVI_5BedroomOrMore,ZHVI_AllHomes,ZHVI_BottomTier,ZHVI_CondoCoop,ZHVI_MiddleTier,ZHVI_SingleFamilyResidence,ZHVI_TopTier,ZRI_AllHomes,ZRI_AllHomesPlusMultifamily,ZriPerSqft_AllHomes,Zri_MultiFamilyResidenceRental,Zri_SingleFamilyResidenceRental
1996-04-30,10007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147300,,,,,
1996-04-30,10329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231300,,,,,,,,,
1996-04-30,104898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,67700,,,72500,50500,,72500,72500,106200,,,,,
1996-04-30,105745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,43500,,,43200,38100,,43200,43200,49800,,,,,
1996-04-30,105758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45600,,,,,
1996-04-30,105769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74700,,,,,
1996-04-30,106234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,33500,,,33500,33500,46600,,,,,
1996-04-30,10957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173,,,,,,,,,,,,,,,,,,,160500,215000,,,,,
1996-04-30,109820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,78300,103200,135500,,104500,86000,,104500,105700,132000,,,,,
1996-04-30,109943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,39500,,,35900,,,35900,35900,46000,,,,,
1996-04-30,110257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,,,,134700,93300,,134700,134700,,,,,,
1996-04-30,111394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,,,,,,,,,,,,,,,159800,110200,109000,159800,173200,196900,,,,,
1996-04-30,111413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,,,,99000,72400,96700,99000,100000,,,,,,
1996-04-30,111550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,,,,,,,,,,,,,,,96000,,,96000,98400,120800,,,,,
1996-04-30,111617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,,,,,,,,,,,93800,108600,142600,179800,113600,90600,90000,113600,117300,160400,,,,,
1996-04-30,111818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,55800,,92800,126000,198400,97000,,67400,97000,100600,144200,,,,,
1996-04-30,111854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,,,,,,,,,68700,98400,123500,,103700,,65200,103700,111500,136000,,,,,
1996-04-30,111869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,,,,82600,92200,,83700,71000,62000,83700,84100,99500,,,,,
1996-04-30,111950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,74800,61400,47400,74800,76600,86600,,,,,
1996-04-30,111972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,,,,86300,,,,87700,74200,79200,87700,94000,106400,,,,,
1996-04-30,11206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176,,,,,,,,,,,187000,175400,,,161400,113100,160700,161400,163400,,,,,,
1996-04-30,112218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,,,,103400,88300,,103400,103400,113400,,,,,
1996-04-30,112261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86100,,,,75000,,,,,,,,,
1996-04-30,112272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,,,,,,,,,,,,,,,180100,,,180100,180100,263600,,,,,
1996-04-30,112275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,,,,,,,,,,102700,,,,112100,90200,95500,112100,121200,141000,,,,,
1996-04-30,112295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115000,,,,,
1996-04-30,112342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,,,,,,,,,,,,,100900,,,100900,104700,110000,,,,,
1996-04-30,112345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,48200,61000,67900,,58900,47200,43200,58900,60000,78500,,,,,
1996-04-30,112547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,108200,152900,226900,121100,,84200,121100,127500,179200,,,,,
1996-04-30,112661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,45700,44200,,45700,45700,52900,,,,,
1996-04-30,113036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,,,,,,,,,,,,187900,224900,291200,196200,147600,,196200,198200,288500,,,,,
1996-04-30,113079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,,,,,,,,,,,,,,,115800,90500,98100,115800,,162800,,,,,
1996-04-30,113128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,112400,79300,,112400,,153400,,,,,
1996-04-30,113305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,,96500,78400,,96500,99100,107000,,,,,
1996-04-30,113444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,,,,,,,,,,,,101600,114400,,102100,,,102100,111400,132800,,,,,
1996-04-30,113455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,,,,,,,,,,,150900,220000,268300,356600,241600,164700,147100,241600,257400,326800,,,,,
1996-04-30,113507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,,,,,,,,,,62800,,94200,,86400,77200,,86400,86900,98800,,,,,
1996-04-30,113509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,74100,83200,,,82000,61600,,82000,86400,,,,,,
1996-04-30,113657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,,,,,,,,,,,151500,195800,234500,271200,195300,155400,,195300,202200,262000,,,,,
1996-04-30,113688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,,,,,,,,,,,451300,610500,832800,,833600,508800,,833600,879600,3021900,,,,,
1996-04-30,113700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182,,,,,,,,,,,179200,211400,,,207500,175200,,207500,207500,,,,,,
1996-04-30,113713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,,,,,,,,,,,208400,269600,320400,,221000,,,221000,227000,327300,,,,,
1996-04-30,113736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,,,,,,,,,,,122900,214900,230000,267000,221800,183100,132400,221800,227700,270600,,,,,
1996-04-30,113749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,,,,,,,,,,262300,370000,492800,611000,,533100,360900,467700,533100,556600,1728600,,,,,
1996-04-30,113872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,113600,95800,,113600,113600,,,,,,
1996-04-30,113886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,,,,,,,,,,85400,110700,124400,133300,145100,120500,95600,,120500,120400,134900,,,,,
1996-04-30,113910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235,,,,,,,,,,127100,248700,544600,782900,2007700,572700,209100,221500,572700,722400,1856200,,,,,
1996-04-30,114074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,,,,,,,,,,,136500,230700,269300,318600,243200,210200,138400,243200,248400,302500,,,,,
1996-04-30,114246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,,,,,,,,,,,,,461200,,,169100,243000,,343600,482300,,,,,
1996-04-30,114283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,,,,,,,,,,,160600,188100,,150000,,,150000,155400,185100,,,,,
1996-04-30,114292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,,,,,,,,,,117300,157800,,,,130800,109500,130900,130800,,,,,,,
1996-04-30,114490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,77600,91500,122700,,90800,75000,,90800,91700,127900,,,,,
1996-04-30,114649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327400,,526000,330000,,199300,330000,,542000,,,,,
1996-04-30,114654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,67200,82000,,,,,,,82400,,,,,
1996-04-30,114808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,,,,,,,,,,,,178100,236600,,167200,,135900,167200,167400,251700,,,,,
1996-04-30,114905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,95800,,,109000,93900,,109000,109000,132600,,,,,
1996-04-30,114914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,,,,,,,,,,85100,113500,136700,146200,160900,123500,97200,101900,123500,126300,147200,,,,,
1996-04-30,114961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,,,,,,,,,,,,120600,135200,,122100,,103100,122100,122500,,,,,,
1996-04-30,115003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,,,,,,,,,,,199500,214700,281400,418300,265700,199600,200400,265700,279100,412800,,,,,
1996-04-30,115008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73900,,,,,,,,,,,,
1996-04-30,115022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,,,,,,,,,,,147800,189400,,,195800,158600,,195800,201200,,,,,,
1996-04-30,115122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,,,,,,,,,,96000,105800,,95200,,,95200,98100,108900,,,,,
1996-04-30,115133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,,,,,,,,,,,,348300,,,335300,,,335300,337000,382100,,,,,
1996-04-30,115216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,73400,82300,,,,,,,81700,,,,,
1996-04-30,115240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,81800,,,77700,,,77700,77700,103600,,,,,
1996-04-30,115326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,,102900,,,100600,80900,,100600,103800,115600,,,,,
1996-04-30,115372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80100,120600,148600,,,,,,154500,118600,,,,,
1996-04-30,115447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,,,,,,54100,69000,85800,,63700,51200,,63700,63700,85200,,,,,
1996-04-30,115609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,,,,,,,,,,93500,115300,140100,165900,194000,127400,100700,78800,127400,129200,169900,,,,,
1996-04-30,115622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,,,,,,,,,,,135200,177000,235500,,137700,,127600,137700,157900,,,,,,
1996-04-30,115629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,,,,,,,,,,,246600,321800,,,317400,247600,,317400,320600,394300,,,,,
1996-04-30,115657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,,,,,,,,,,,255700,324900,365300,439000,335600,277500,248200,335600,341300,414800,,,,,
1996-04-30,115729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,,,,,,,144400,162100,,,,,,146700,,,,,
1996-04-30,115774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238300,,,,,,201800,235600,,,,,
1996-04-30,115836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,,,,,,,,118800,129700,184900,,125000,,,125000,124900,180100,,,,,
1996-04-30,116026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,,,,,,,,,,,,429100,,,361700,,,,,1041400,,,,,
1996-04-30,116035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,,,,,,,,,,80200,101800,118600,,105900,86800,,105900,107300,143500,,,,,
1996-04-30,11617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,,,,,,,,,,86900,119500,143600,,118200,85200,,118200,119200,154500,,,,,
1996-04-30,116206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,,,,,,,,,,91300,110100,126000,137000,,117200,96300,,117200,,,,,,,
1996-04-30,116213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,,,,,,,,,,,,155800,165800,,,96500,,,152700,179500,,,,,
1996-04-30,116266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,,,,,,,,,,,213200,244200,296100,361000,246800,207400,,246800,246800,335800,,,,,
1996-04-30,116302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,,,,,,,,,,,170200,178100,184300,194800,178500,166100,,178500,178500,207300,,,,,
1996-04-30,116334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283,,,,,,,,,,,,651300,761000,1054400,720900,537000,,720900,720900,1598800,,,,,
1996-04-30,116415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,,,,,,,,,,,191400,255000,318500,355500,249900,188500,156800,249900,262100,342900,,,,,
1996-04-30,116539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458100,,,458100,458100,745400,,,,,
1996-04-30,116625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,,,,,,,,,,,92100,150900,166200,196600,152200,94800,91600,152200,157300,185500,,,,,
1996-04-30,116638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,,,,,,,,,,,,226200,,,,,198400,,,,,,,,
1996-04-30,116646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,,,,,,,,,,,,133300,139100,150200,133300,119300,,133300,133900,144300,,,,,
1996-04-30,116647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,,,,,,,,,,,175600,270000,337900,474500,260600,162100,,260600,287000,425100,,,,,
1996-04-30,116774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,,,,,,,,,,,,172000,217200,247800,147000,,,147000,146900,230100,,,,,
1996-04-30,116784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,,122500,93300,,122500,122500,165000,,,,,
1996-04-30,116856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,,,,,,,,,,131400,144800,144600,137500,,,137500,141800,148900,,,,,
1996-04-30,116914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,,,,,,,,,,,,108000,,,,,,,,104100,,,,,
1996-04-30,116918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282,,,,,,,,,,,299600,,,,304100,,302300,304100,,363800,,,,,
1996-04-30,116921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,,,,,,,,,,,,158000,177300,211400,160900,149200,,160900,161400,187900,,,,,
1996-04-30,117021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,,,,,,,,,,,165900,218300,,,177200,130500,,177200,195200,239100,,,,,
1996-04-30,117156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,,,,,,,,,,,152800,219600,299300,350800,186300,,131400,186300,252800,292400,,,,,
1996-04-30,117174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,136000,144000,,140000,,,140000,141300,157400,,,,,
1996-04-30,117183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,,,,,,,,,,,168100,228500,281500,334100,196000,128900,135300,196000,223500,276000,,,,,
1996-04-30,117224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,60200,77300,87600,112500,77200,63600,,77200,78300,90000,,,,,
1996-04-30,117447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,,,,,,,,,,,182600,216100,235600,271000,203800,173700,,203800,204200,232900,,,,,
1996-04-30,117557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,,,,,,,,,,,84200,188000,223800,261700,207200,135400,84500,207200,216500,250500,,,,,
1996-04-30,117654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186,,,,,,,,,,,289900,334300,344100,357600,327600,287000,309400,327600,331300,375200,,,,,
1996-04-30,117724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,90900,99700,,90500,,,90500,91100,105200,,,,,
1996-04-30,117770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,,,,,,,,,,,220700,320800,367200,417100,316000,225000,,316000,328300,405500,,,,,
1996-04-30,117804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,,,,,,,,,,,130500,188700,235200,313400,187500,,136100,187500,239600,258500,,,,,
1996-04-30,117879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473200,,,,,,,,,,,,,
1996-04-30,117892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,,,,,,,,,,,92200,130500,142600,160000,133500,84200,,133500,140300,156400,,,,,
1996-04-30,117954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,,,,,,,,,,,164400,230600,293000,,,136200,,,202900,251600,,,,,
1996-04-30,117980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,,,,,,,,,,,129900,195800,256000,349400,220600,140700,138200,220600,246600,308300,,,,,
1996-04-30,118015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,,,,,,,,,,,,147400,160600,192000,150400,130000,,150400,154000,175400,,,,,
1996-04-30,118208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,,,,,,,,,,92200,111900,122100,129200,144000,117600,102500,,117600,117900,129700,,,,,
1996-04-30,118211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,,,,,,,,,,,,162300,,,144200,,,144200,145400,192400,,,,,
1996-04-30,118387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,,,,,,,,,,,269200,305300,371300,427700,328500,270300,,328500,328500,,,,,,
1996-04-30,118541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,,,,,,,,,,,131300,176200,219800,217200,,133900,,,205000,239800,,,,,
1996-04-30,118673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,,,,,,,,,,78100,131800,202100,256800,279600,,105000,131100,,237100,270700,,,,,
1996-04-30,118825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,,,,,,,,,,,,240600,318200,,243900,,,243900,243000,328400,,,,,
1996-04-30,118842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67100,,,61900,,,61900,61900,,,,,,
1996-04-30,118849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,83700,110800,,130800,105600,80100,,105600,105600,121800,,,,,
1996-04-30,118872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,,,,,,,,,,,105800,156000,164000,198100,156500,136200,109500,156500,158600,178300,,,,,
1996-04-30,118887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,,,,,,,,,,,208900,318100,376000,403300,252700,,201100,252700,340800,371700,,,,,
1996-04-30,118904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296700,,,281700,,278000,281700,,,,,,,
1996-04-30,118920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,,,,,,,,,,,231900,495600,687300,1140800,314400,146900,217900,314400,610700,684900,,,,,
1996-04-30,118987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,,,,,,,,,,134900,199700,265500,302200,365800,263100,196500,173900,263100,275100,333000,,,,,
1996-04-30,119762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,,,,,,,,,,,169300,249400,432500,,284000,,,284000,289300,483200,,,,,
1996-04-30,120704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,,,,,,,,,,180700,219900,251500,,218200,178300,195000,218200,219600,260600,,,,,
1996-04-30,120904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,61700,,,59800,47700,,59800,61400,81500,,,,,
